competition_id,category,round,match_number,date,weekday,time,home_alias,home_official,away_alias,away_official,venue,status,raw_line
paulista_sub12_2026,Sub-12,3,85,25/abr,sáb,16 h 00,EC XV DE JAÚ,ESPORTE CLUBE XV DE NOVEMBRO,MARÍLIA AC,MARÍLIA ATLÉTICO CLUBE,Jaú,scheduled,085 25/abr - sáb 16 h 00 EC XV DE JAÚ X MARÍLIA AC Jaú
paulista_sub12_2026,Sub-12,3,86,25/abr,sáb,16 h 00,BATATAIS FC,BATATAIS FUTEBOL CLUBE,I9 FUTEBOL CLUBE,I9 INTERNACIONAL ACADEMY,Batatais,scheduled,086 25/abr - sáb 16 h 00 BATATAIS FC X I9 FUTEBOL CLUBE Batatais
paulista_sub12_2026,Sub-12,3,87,25/abr,sáb,16 h 00,AA INTER BEBEDOURO,ASSOCIAÇÃO ATLÉTICA INTERNACIONAL BEBEDOURO,BOTAFOGO S/A,BOTAFOGO FUTEBOL S/A,Bebedouro,scheduled,087 25/abr - sáb 16 h 00 AA INTER BEBEDOURO X BOTAFOGO S/A Bebedouro
paulista_sub12_2026,Sub-12,3,88,25/abr,sáb,16 h 00,COMERCIAL FC - RP,COMERCIAL FUTEBOL CLUBE,BARRETOS EC,BARRETOS ESPORTE CLUBE,Ribeirão Preto,scheduled,088 25/abr - sáb 16 h 00 COMERCIAL FC - RP X BARRETOS EC Ribeirão Preto
paulista_sub12_2026,Sub-12,3,89,25/abr,sáb,16 h 00,AA FRANCANA,ASSOCIAÇÃO ATLÉTICA FRANCANA,LG FUTEBOL CLUBE,LG FUTEBOL CLUBE LTDA.,Franca,scheduled,089 25/abr - sáb 16 h 00 AA FRANCANA X LG FUTEBOL CLUBE Franca
paulista_sub12_2026,Sub-12,3,90,25/abr,sáb,16 h 00,SE MATONENSE,SOCIEDADE ESPORTIVA MATONENSE,SÃO CARLOS FL,SÃO CARLOS FUTEBOL LTDA.,Matão,scheduled,090 25/abr - sáb 16 h 00 SE MATONENSE X SÃO CARLOS FL Matão
paulista_sub12_2026,Sub-12,3,91,25/abr,sáb,16 h 00,PORTO FOOT BALL LTDA,PORTO FOOT BALL LTDA.,AE VELO CLUBE,ASSOCIAÇÃO ESPORTIVA VELO CLUBE RIOCLARENSE - RIO CLARO,Porto Ferreira,scheduled,091 25/abr - sáb 16 h 00 PORTO FOOT BALL LTDA X AE VELO CLUBE Porto Ferreira
paulista_sub12_2026,Sub-12,3,92,25/abr,sáb,16 h 00,RIO CLARO FC,RIO CLARO FUTEBOL CLUBE,CA TAQUARITINGA,CLUBE ATLÉTICO TAQUARITINGA,Rio Claro,scheduled,092 25/abr - sáb 16 h 00 RIO CLARO FC X CA TAQUARITINGA Rio Claro
paulista_sub12_2026,Sub-12,3,93,25/abr,sáb,16 h 00,SPORT CLUBE AGUAÍ,SPORT CLUBE AGUAÍ,PALMEIRAS FC,PALMEIRAS FUTEBOL CLUBE,Aguaí,scheduled,093 25/abr - sáb 16 h 00 SPORT CLUBE AGUAÍ X PALMEIRAS FC Aguaí
paulista_sub12_2026,Sub-12,3,94,25/abr,sáb,16 h 00,AMPARO AC,AMPARO ATHÉTICO CLUB,UA BARBARENSE FC,UNIÃO AGRÍCOLA BARBARENSE FUTEBOL CLUBE - SANTA BÁRBARA D'OESTE,Amparo,scheduled,094 25/abr - sáb 16 h 00 AMPARO AC X UA BARBARENSE FC Amparo
paulista_sub12_2026,Sub-12,3,95,25/abr,sáb,16 h 00,AA INTER LIMEIRA,ASSOCIAÇÃO ATLÉTICA INTERNACIONAL LIMEIRA,COSMOPOLITANO SPORTS,COSMOPOLITANO SPORTS LTDA.,Limeira,scheduled,095 25/abr - sáb 16 h 00 AA INTER LIMEIRA X COSMOPOLITANO SPORTS Limeira
paulista_sub12_2026,Sub-12,3,96,25/abr,sáb,16 h 00,RIO BRANCO EC,RIO BRANCO ESPORTE CLUBE,GUARANI FC,GUARANI FUTEBOL CLUBE,Americana,scheduled,096 25/abr - sáb 16 h 00 RIO BRANCO EC X GUARANI FC Americana
paulista_sub12_2026,Sub-12,3,97,25/abr,sáb,16 h 00,MACABI HOLAMBRA,MACABI HOLAMBRA ESPORTE CLUBE,INDEPENDENTE FC,INDEPENDENTE FUTEBOL CLUBE,Holambra,scheduled,097 25/abr - sáb 16 h 00 MACABI HOLAMBRA X INDEPENDENTE FC Holambra
paulista_sub12_2026,Sub-12,3,98,25/abr,sáb,16 h 00,SC PAULINENSE,SPORTING CLUB PAULINENSE,SÃO BERNARDO FC,SÃO BERNARDO FUTEBOL CLUBE LTDA.,Paulínia,scheduled,098 25/abr - sáb 16 h 00 SC PAULINENSE X SÃO BERNARDO FC Paulínia
paulista_sub12_2026,Sub-12,3,99,25/abr,sáb,16 h 00,SFERA SAF,SFERA SAF,RED BULL BRAGANTINO,RED BULL BRAGANTINO FUTEBOL LTDA.,Jarinu,scheduled,099 25/abr - sáb 16 h 00 SFERA SAF X RED BULL BRAGANTINO Jarinu
paulista_sub12_2026,Sub-12,3,100,25/abr,sáb,16 h 00,DS SPORTS LTDA,DIFFERENT SYSTEM SPORTS LTDA.,PRIMAVERA SAF,PRIMAVERA SAF,Atibaia,scheduled,100 25/abr - sáb 16 h 00 DS SPORTS LTDA X PRIMAVERA SAF Atibaia
paulista_sub12_2026,Sub-12,3,101,25/abr,sáb,16 h 00,VALINHOS EC,VALINHOS ESPORTE CLUBE LTDA.,VALINHOS HYPER FC S.A.F,VALINHOS HYPER FUTEBOL CLUBE SAF,Itatiba,scheduled,101 25/abr - sáb 16 h 00 VALINHOS EC X VALINHOS HYPER FC S.A.F Itatiba
paulista_sub12_2026,Sub-12,3,102,25/abr,sáb,16 h 00,PRATA DA CASA SAF,PRATA DA CASA SAF,SE PALMEIRAS,SOCIEDADE ESPORTIVA PALMEIRAS,São Paulo,scheduled,102 25/abr - sáb 16 h 00 PRATA DA CASA SAF X SE PALMEIRAS São Paulo
paulista_sub12_2026,Sub-12,3,103,25/abr,sáb,16 h 00,PAULISTA FC,PAULISTA FUTEBOL CLUBE LTDA.,AD GUARULHOS,ASSOCIAÇÃO DESPORTIVA GUARULHOS,Jundiaí,scheduled,103 25/abr - sáb 16 h 00 PAULISTA FC X AD GUARULHOS Jundiaí
paulista_sub12_2026,Sub-12,3,104,25/abr,sáb,16 h 00,COLORADO CAIEIRAS FC,COLORADO CAIEIRAS FUTEBOL CLUBE LTDA.,JUVENTUS SAF,JUVENTUS SAF,Caieiras,scheduled,104 25/abr - sáb 16 h 00 COLORADO CAIEIRAS FC X JUVENTUS SAF Caieiras
paulista_sub12_2026,Sub-12,3,105,25/abr,sáb,16 h 00,SALTO FC,SALTO FUTEBOL CLUBE,REFERÊNCIA FC SAF,REFERÊNCIA FUTEBOL CLUBE SAF,Salto,scheduled,105 25/abr - sáb 16 h 00 SALTO FC X REFERÊNCIA FC SAF Salto
paulista_sub12_2026,Sub-12,3,106,25/abr,sáb,16 h 00,REAL SOCCER,ASSOCIAÇÃO ACADEMY REAL FUTEBOL CLUBE,SÃO PAULO FC,SÃO PAULO FUTEBOL CLUBE,Sorocaba,scheduled,106 25/abr - sáb 16 h 00 REAL SOCCER X SÃO PAULO FC Sorocaba
paulista_sub12_2026,Sub-12,3,107,25/abr,sáb,16 h 00,VOTORATY FC,VOTORATY FUTEBOL CLUBE LTDA.,GO AUDAX,GRÊMIO OSASCO AUDAX ESPORTE CLUBE,Votorantim,scheduled,107 25/abr - sáb 16 h 00 VOTORATY FC X GO AUDAX Votorantim
paulista_sub12_2026,Sub-12,3,108,25/abr,sáb,16 h 00,CLUBE VITAL SAF,CLUBE VITAL ACADEMIA DE FUTEBOL SAF,EC SÃO BENTO,ESPORTE CLUBE SÃO BENTO,Ibiúna,scheduled,108 25/abr - sáb 16 h 00 CLUBE VITAL SAF X EC SÃO BENTO Ibiúna
paulista_sub12_2026,Sub-12,3,109,25/abr,sáb,16 h 00,UNIÃO SUZANO AC,UNIÃO SUZANO ATLÉTICO CLUBE,EC TAUBATÉ,ESPORTE CLUBE TAUBATÉ,Suzano,scheduled,109 25/abr - sáb 16 h 00 UNIÃO SUZANO AC X EC TAUBATÉ Suzano
paulista_sub12_2026,Sub-12,3,110,25/abr,sáb,16 h 00,SÃO JOSÉ EC SAF,SÃO JOSÉ ESPORTE CLUBE SAF,SC CORINTHIANS PTA,SPORT CLUB CORINTHIANS PAULISTA,São José dos Campos,scheduled,110 25/abr - sáb 16 h 00 SÃO JOSÉ EC SAF X SC CORINTHIANS PTA São José dos Campos
paulista_sub12_2026,Sub-12,3,111,25/abr,sáb,16 h 00,CA ATLÉTICO MOGI,CLUBE ATLÉTICO MOGI DAS CRUZES DE FUTEBOL LTDA.,ECUS SAF,ESPORTE CLUBE UNIÃO SUZANO SAF,Mogi das Cruzes,scheduled,111 25/abr - sáb 16 h 00 CA ATLÉTICO MOGI X ECUS SAF Mogi das Cruzes
paulista_sub12_2026,Sub-12,3,112,25/abr,sáb,16 h 00,BARCELONA EC,BARCELONA ESPORTIVO CAPELA LTDA.,JABAQUARA AC,JABAQUARA ATLÉTICO CLUBE,São Caetano do Sul,scheduled,112 25/abr - sáb 16 h 00 BARCELONA EC X JABAQUARA AC São Caetano do Sul
paulista_sub12_2026,Sub-12,3,113,25/abr,sáb,16 h 00,AA PORTUGUESA,ASSOCIAÇÃO ATLÉTICA PORTUGUESA,SÃO CAETANO FL,SÃO CAETANO FUTEBOL LTDA.,Santos,scheduled,113 25/abr - sáb 16 h 00 AA PORTUGUESA X SÃO CAETANO FL Santos
paulista_sub12_2026,Sub-12,3,114,25/abr,sáb,16 h 00,EC SÃO BERNARDO SAF,ESPORTE CLUBE SÃO BERNARDO SAF,GE MAUAENSE,GRÊMIO ESPORTIVO MAUAENSE,São Bernardo do Campo,scheduled,114 25/abr - sáb 16 h 00 EC SÃO BERNARDO SAF X GE MAUAENSE São Bernardo do Campo
paulista_sub12_2026,Sub-12,3,115,26/abr,dom,16 h 00,AA FLAMENGO,ASSOCIAÇÃO ATLÉTICA FLAMENGO,ITAQUAQUECETUBA ATH.,ITAQUAQUECETUBA ATHLETICO CLUB LTDA.,Guarulhos,scheduled,115 26/abr - dom 16 h 00 AA FLAMENGO X ITAQUAQUECETUBA ATH. Guarulhos
paulista_sub12_2026,Sub-12,3,116,26/abr,dom,16 h 00,AD MANTHIQUEIRA,ACADEMIA DESPORTIVA MANTHIQUEIRA FUTEBOL LTDA.,FC PRIMEIRA CAMISA,FUTEBOL CLUBE PRIMEIRA CAMISA,Guaratinguetá,scheduled,116 26/abr - dom 16 h 00 AD MANTHIQUEIRA X FC PRIMEIRA CAMISA Guaratinguetá
paulista_sub12_2026,Sub-12,3,117,26/abr,dom,16 h 00,MAUÁ FUTEBOL TE,MAUÁ FUTEBOL TREINAMENTOS E ESPORTES LTDA.,SANTOS FC,SANTOS FUTEBOL CLUBE,Mauá,scheduled,117 26/abr - dom 16 h 00 MAUÁ FUTEBOL TE X SANTOS FC Mauá
paulista_sub12_2026,Sub-12,4,118,09/mai,sáb,16 h 00,ARAÇATUBA FC SAF,ARAÇATUBA FUTEBOL CLUBE SAF,JOSÉ BONIFÁCIO EC,JOSÉ BONIFÁCIO ESPORTE CLUBE,Araçatuba,scheduled,118 09/mai - sáb 16 h 00 ARAÇATUBA FC SAF X JOSÉ BONIFÁCIO EC Araçatuba
paulista_sub12_2026,Sub-12,4,119,09/mai,sáb,16 h 00,OLÍMPIA FC,OLÍMPIA FUTEBOL CLUBE,CA LINENSE,CLUBE ATLÉTICO LINENSE,Olímpia,scheduled,119 09/mai - sáb 16 h 00 OLÍMPIA FC X CA LINENSE Olímpia
paulista_sub12_2026,Sub-12,4,120,09/mai,sáb,16 h 00,MIRASSOL FC,MIRASSOL FUTEBOL CLUBE,GR. CATANDUVENSE,GRÊMIO CATANDUVENSE DE FUTEBOL,Bálsamo,scheduled,120 09/mai - sáb 16 h 00 MIRASSOL FC X GR. CATANDUVENSE Bálsamo
paulista_sub12_2026,Sub-12,4,121,09/mai,sáb,16 h 00,CA PENAPOLENSE,CLUBE ATLÉTICO PENAPOLENSE,SANTA FÉ FC,SANTA FÉ FUTEBOL CLUBE LTDA.,Penápolis,scheduled,121 09/mai - sáb 16 h 00 CA PENAPOLENSE X SANTA FÉ FC Penápolis
paulista_sub12_2026,Sub-12,4,122,09/mai,sáb,16 h 00,CA ASSISENSE,CLUBE ATLÉTICO ASSISENSE,PRES. PRUDENTE FC,PRESIDENTE PRUDENTE FUTEBOL CLUBE,Assis,scheduled,122 09/mai - sáb 16 h 00 CA ASSISENSE X PRES. PRUDENTE FC Assis
paulista_sub12_2026,Sub-12,4,123,09/mai,sáb,16 h 00,EC NOROESTE SAF,ESPORTE CLUBE NOROESTE SAF,EC XV DE JAÚ,ESPORTE CLUBE XV DE NOVEMBRO,Iacanga,scheduled,123 09/mai - sáb 16 h 00 EC NOROESTE SAF X EC XV DE JAÚ Iacanga
paulista_sub12_2026,Sub-12,4,124,09/mai,sáb,16 h 00,MARÍLIA AC,MARÍLIA ATLÉTICO CLUBE,AA ITARARÉ,ASSOCIAÇÃO ATLÉTICA ITARARÉ,Marília,scheduled,124 09/mai - sáb 16 h 00 MARÍLIA AC X AA ITARARÉ Marília
paulista_sub12_2026,Sub-12,4,125,09/mai,sáb,16 h 00,LG FUTEBOL CLUBE,LG FUTEBOL CLUBE LTDA.,BATATAIS FC,BATATAIS FUTEBOL CLUBE,Serrana,scheduled,125 09/mai - sáb 16 h 00 LG FUTEBOL CLUBE X BATATAIS FC Serrana
paulista_sub12_2026,Sub-12,4,126,09/mai,sáb,16 h 00,I9 FUTEBOL CLUBE,I9 INTERNACIONAL ACADEMY,AA INTER BEBEDOURO,ASSOCIAÇÃO ATLÉTICA INTERNACIONAL BEBEDOURO,Ribeirão Preto,scheduled,126 09/mai - sáb 16 h 00 I9 FUTEBOL CLUBE X AA INTER BEBEDOURO Ribeirão Preto
paulista_sub12_2026,Sub-12,4,127,09/mai,sáb,16 h 00,BOTAFOGO S/A,BOTAFOGO FUTEBOL S/A,COMERCIAL FC - RP,COMERCIAL FUTEBOL CLUBE,Ribeirão Preto,scheduled,127 09/mai - sáb 16 h 00 BOTAFOGO S/A X COMERCIAL FC - RP Ribeirão Preto
paulista_sub12_2026,Sub-12,4,128,09/mai,sáb,16 h 00,BARRETOS EC,BARRETOS ESPORTE CLUBE,AA FRANCANA,ASSOCIAÇÃO ATLÉTICA FRANCANA,Barretos,scheduled,128 09/mai - sáb 16 h 00 BARRETOS EC X AA FRANCANA Barretos
paulista_sub12_2026,Sub-12,4,129,09/mai,sáb,16 h 00,PALMEIRAS FC,PALMEIRAS FUTEBOL CLUBE,SE MATONENSE,SOCIEDADE ESPORTIVA MATONENSE,São João da Boa Vista,scheduled,129 09/mai - sáb 16 h 00 PALMEIRAS FC X SE MATONENSE São João da Boa Vista
paulista_sub12_2026,Sub-12,4,130,09/mai,sáb,16 h 00,SÃO CARLOS FL,SÃO CARLOS FUTEBOL LTDA.,PORTO FOOT BALL LTDA,PORTO FOOT BALL LTDA.,São Carlos,scheduled,130 09/mai - sáb 16 h 00 SÃO CARLOS FL X PORTO FOOT BALL LTDA São Carlos
paulista_sub12_2026,Sub-12,4,131,09/mai,sáb,16 h 00,AE VELO CLUBE,ASSOCIAÇÃO ESPORTIVA VELO CLUBE RIOCLARENSE - RIO CLARO,RIO CLARO FC,RIO CLARO FUTEBOL CLUBE,Rio Claro,scheduled,131 09/mai - sáb 16 h 00 AE VELO CLUBE X RIO CLARO FC Rio Claro
paulista_sub12_2026,Sub-12,4,132,09/mai,sáb,16 h 00,CA TAQUARITINGA,CLUBE ATLÉTICO TAQUARITINGA,SPORT CLUBE AGUAÍ,SPORT CLUBE AGUAÍ,Taquaritinga,scheduled,132 09/mai - sáb 16 h 00 CA TAQUARITINGA X SPORT CLUBE AGUAÍ Taquaritinga
paulista_sub12_2026,Sub-12,4,133,09/mai,sáb,16 h 00,INDEPENDENTE FC,INDEPENDENTE FUTEBOL CLUBE,AMPARO AC,AMPARO ATHÉTICO CLUB,Limeira,scheduled,133 09/mai - sáb 16 h 00 INDEPENDENTE FC X AMPARO AC Limeira
paulista_sub12_2026,Sub-12,4,134,09/mai,sáb,16 h 00,UA BARBARENSE FC,UNIÃO AGRÍCOLA BARBARENSE FUTEBOL CLUBE - SANTA BÁRBARA D'OESTE,AA INTER LIMEIRA,ASSOCIAÇÃO ATLÉTICA INTERNACIONAL LIMEIRA,Santa Bárbara D'Oeste,scheduled,134 09/mai - sáb 16 h 00 UA BARBARENSE FC X AA INTER LIMEIRA Santa Bárbara D'Oeste
paulista_sub12_2026,Sub-12,4,135,09/mai,sáb,16 h 00,COSMOPOLITANO SPORTS,COSMOPOLITANO SPORTS LTDA.,RIO BRANCO EC,RIO BRANCO ESPORTE CLUBE,Cosmópolis,scheduled,135 09/mai - sáb 16 h 00 COSMOPOLITANO SPORTS X RIO BRANCO EC Cosmópolis
paulista_sub12_2026,Sub-12,4,136,09/mai,sáb,16 h 00,GUARANI FC,GUARANI FUTEBOL CLUBE,MACABI HOLAMBRA,MACABI HOLAMBRA ESPORTE CLUBE,Amparo,scheduled,136 09/mai - sáb 16 h 00 GUARANI FC X MACABI HOLAMBRA Amparo
paulista_sub12_2026,Sub-12,4,137,09/mai,sáb,16 h 00,VALINHOS HYPER FC S.A.F,VALINHOS HYPER FUTEBOL CLUBE SAF,SC PAULINENSE,SPORTING CLUB PAULINENSE,Valinhos,scheduled,137 09/mai - sáb 16 h 00 VALINHOS HYPER FC S.A.F X SC PAULINENSE Valinhos
paulista_sub12_2026,Sub-12,4,138,09/mai,sáb,16 h 00,SÃO BERNARDO FC,SÃO BERNARDO FUTEBOL CLUBE LTDA.,SFERA SAF,SFERA SAF,Itatiba,scheduled,138 09/mai - sáb 16 h 00 SÃO BERNARDO FC X SFERA SAF Itatiba
paulista_sub12_2026,Sub-12,4,139,09/mai,sáb,16 h 00,RED BULL BRAGANTINO,RED BULL BRAGANTINO FUTEBOL LTDA.,DS SPORTS LTDA,DIFFERENT SYSTEM SPORTS LTDA.,Atibaia,scheduled,139 09/mai - sáb 16 h 00 RED BULL BRAGANTINO X DS SPORTS LTDA Atibaia
paulista_sub12_2026,Sub-12,4,140,09/mai,sáb,16 h 00,PRIMAVERA SAF,PRIMAVERA SAF,VALINHOS EC,VALINHOS ESPORTE CLUBE LTDA.,Indaiatuba,scheduled,140 09/mai - sáb 16 h 00 PRIMAVERA SAF X VALINHOS EC Indaiatuba
paulista_sub12_2026,Sub-12,4,141,09/mai,sáb,16 h 00,JUVENTUS SAF,JUVENTUS SAF,AA FLAMENGO,ASSOCIAÇÃO ATLÉTICA FLAMENGO,São Paulo,scheduled,141 09/mai - sáb 16 h 00 JUVENTUS SAF X AA FLAMENGO São Paulo
paulista_sub12_2026,Sub-12,4,142,09/mai,sáb,16 h 00,ITAQUAQUECETUBA ATH.,ITAQUAQUECETUBA ATHLETICO CLUB LTDA.,PRATA DA CASA SAF,PRATA DA CASA SAF,Itaquaquecetuba,scheduled,142 09/mai - sáb 16 h 00 ITAQUAQUECETUBA ATH. X PRATA DA CASA SAF Itaquaquecetuba
paulista_sub12_2026,Sub-12,4,143,09/mai,sáb,16 h 00,SE PALMEIRAS,SOCIEDADE ESPORTIVA PALMEIRAS,PAULISTA FC,PAULISTA FUTEBOL CLUBE LTDA.,Guarulhos,scheduled,143 09/mai - sáb 16 h 00 SE PALMEIRAS X PAULISTA FC Guarulhos
paulista_sub12_2026,Sub-12,4,144,09/mai,sáb,16 h 00,AD GUARULHOS,ASSOCIAÇÃO DESPORTIVA GUARULHOS,COLORADO CAIEIRAS FC,COLORADO CAIEIRAS FUTEBOL CLUBE LTDA.,Guarulhos,scheduled,144 09/mai - sáb 16 h 00 AD GUARULHOS X COLORADO CAIEIRAS FC Guarulhos
paulista_sub12_2026,Sub-12,4,145,09/mai,sáb,16 h 00,EC SÃO BENTO,ESPORTE CLUBE SÃO BENTO,SALTO FC,SALTO FUTEBOL CLUBE,Sorocaba,scheduled,145 09/mai - sáb 16 h 00 EC SÃO BENTO X SALTO FC Sorocaba
paulista_sub12_2026,Sub-12,4,146,09/mai,sáb,16 h 00,REFERÊNCIA FC SAF,REFERÊNCIA FUTEBOL CLUBE SAF,REAL SOCCER,ASSOCIAÇÃO ACADEMY REAL FUTEBOL CLUBE,Embu das Artes,scheduled,146 09/mai - sáb 16 h 00 REFERÊNCIA FC SAF X REAL SOCCER Embu das Artes
paulista_sub12_2026,Sub-12,4,147,09/mai,sáb,16 h 00,SÃO PAULO FC,SÃO PAULO FUTEBOL CLUBE,VOTORATY FC,VOTORATY FUTEBOL CLUBE LTDA.,Cotia,scheduled,147 09/mai - sáb 16 h 00 SÃO PAULO FC X VOTORATY FC Cotia
paulista_sub12_2026,Sub-12,4,148,09/mai,sáb,16 h 00,GO AUDAX,GRÊMIO OSASCO AUDAX ESPORTE CLUBE,CLUBE VITAL SAF,CLUBE VITAL ACADEMIA DE FUTEBOL SAF,Osasco,scheduled,148 09/mai - sáb 16 h 00 GO AUDAX X CLUBE VITAL SAF Osasco
paulista_sub12_2026,Sub-12,4,149,09/mai,sáb,16 h 00,FC PRIMEIRA CAMISA,FUTEBOL CLUBE PRIMEIRA CAMISA,UNIÃO SUZANO AC,UNIÃO SUZANO ATLÉTICO CLUBE,São José dos Campos,scheduled,149 09/mai - sáb 16 h 00 FC PRIMEIRA CAMISA X UNIÃO SUZANO AC São José dos Campos
paulista_sub12_2026,Sub-12,4,150,09/mai,sáb,16 h 00,SC CORINTHIANS PTA,SPORT CLUB CORINTHIANS PAULISTA,CA ATLÉTICO MOGI,CLUBE ATLÉTICO MOGI DAS CRUZES DE FUTEBOL LTDA.,São Paulo,scheduled,150 09/mai - sáb 16 h 00 SC CORINTHIANS PTA X CA ATLÉTICO MOGI São Paulo
paulista_sub12_2026,Sub-12,4,151,09/mai,sáb,16 h 00,ECUS SAF,ESPORTE CLUBE UNIÃO SUZANO SAF,AD MANTHIQUEIRA,ACADEMIA DESPORTIVA MANTHIQUEIRA FUTEBOL LTDA.,Suzano,scheduled,151 09/mai - sáb 16 h 00 ECUS SAF X AD MANTHIQUEIRA Suzano
paulista_sub12_2026,Sub-12,4,152,09/mai,sáb,16 h 00,JABAQUARA AC,JABAQUARA ATLÉTICO CLUBE,MAUÁ FUTEBOL TE,MAUÁ FUTEBOL TREINAMENTOS E ESPORTES LTDA.,Santos,scheduled,152 09/mai - sáb 16 h 00 JABAQUARA AC X MAUÁ FUTEBOL TE Santos
paulista_sub12_2026,Sub-12,4,153,09/mai,sáb,16 h 00,SANTOS FC,SANTOS FUTEBOL CLUBE,AA PORTUGUESA,ASSOCIAÇÃO ATLÉTICA PORTUGUESA,Santos,scheduled,153 09/mai - sáb 16 h 00 SANTOS FC X AA PORTUGUESA Santos
paulista_sub12_2026,Sub-12,4,154,09/mai,sáb,16 h 00,SÃO CAETANO FL,SÃO CAETANO FUTEBOL LTDA.,EC SÃO BERNARDO SAF,ESPORTE CLUBE SÃO BERNARDO SAF,São Caetano do Sul,scheduled,154 09/mai - sáb 16 h 00 SÃO CAETANO FL X EC SÃO BERNARDO SAF São Caetano do Sul
paulista_sub12_2026,Sub-12,4,155,10/mai,dom,16 h 00,EC TAUBATÉ,ESPORTE CLUBE TAUBATÉ,SÃO JOSÉ EC SAF,SÃO JOSÉ ESPORTE CLUBE SAF,Taubaté,scheduled,155 10/mai - dom 16 h 00 EC TAUBATÉ X SÃO JOSÉ EC SAF Taubaté
paulista_sub12_2026,Sub-12,4,156,10/mai,dom,16 h 00,GE MAUAENSE,GRÊMIO ESPORTIVO MAUAENSE,BARCELONA EC,BARCELONA ESPORTIVO CAPELA LTDA.,Mauá,scheduled,156 10/mai - dom 16 h 00 GE MAUAENSE X BARCELONA EC Mauá
paulista_sub12_2026,Sub-12,5,157,16/mai,sáb,16 h 00,JOSÉ BONIFÁCIO EC,JOSÉ BONIFÁCIO ESPORTE CLUBE,CA LINENSE,CLUBE ATLÉTICO LINENSE,José Bonifácio,scheduled,157 16/mai - sáb 16 h 00 JOSÉ BONIFÁCIO EC X CA LINENSE José Bonifácio
paulista_sub12_2026,Sub-12,5,158,16/mai,sáb,16 h 00,GR. CATANDUVENSE,GRÊMIO CATANDUVENSE DE FUTEBOL,OLÍMPIA FC,OLÍMPIA FUTEBOL CLUBE,Catanduva,scheduled,158 16/mai - sáb 16 h 00 GR. CATANDUVENSE X OLÍMPIA FC Catanduva
paulista_sub12_2026,Sub-12,5,159,16/mai,sáb,16 h 00,SANTA FÉ FC,SANTA FÉ FUTEBOL CLUBE LTDA.,MIRASSOL FC,MIRASSOL FUTEBOL CLUBE,Santa Fé do Sul,scheduled,159 16/mai - sáb 16 h 00 SANTA FÉ FC X MIRASSOL FC Santa Fé do Sul
paulista_sub12_2026,Sub-12,5,160,16/mai,sáb,16 h 00,ARAÇATUBA FC SAF,ARAÇATUBA FUTEBOL CLUBE SAF,CA PENAPOLENSE,CLUBE ATLÉTICO PENAPOLENSE,Araçatuba,scheduled,160 16/mai - sáb 16 h 00 ARAÇATUBA FC SAF X CA PENAPOLENSE Araçatuba
paulista_sub12_2026,Sub-12,5,161,16/mai,sáb,16 h 00,AA ITARARÉ,ASSOCIAÇÃO ATLÉTICA ITARARÉ,EC NOROESTE SAF,ESPORTE CLUBE NOROESTE SAF,Itararé,scheduled,161 16/mai - sáb 16 h 00 AA ITARARÉ X EC NOROESTE SAF Itararé
paulista_sub12_2026,Sub-12,5,162,16/mai,sáb,16 h 00,PRES. PRUDENTE FC,PRESIDENTE PRUDENTE FUTEBOL CLUBE,MARÍLIA AC,MARÍLIA ATLÉTICO CLUBE,Presidente Prudente,scheduled,162 16/mai - sáb 16 h 00 PRES. PRUDENTE FC X MARÍLIA AC Presidente Prudente
paulista_sub12_2026,Sub-12,5,163,16/mai,sáb,16 h 00,TUPÃ FC,TUPÃ FUTEBOL CLUBE,CA ASSISENSE,CLUBE ATLÉTICO ASSISENSE,Tupã,scheduled,163 16/mai - sáb 16 h 00 TUPÃ FC X CA ASSISENSE Tupã
paulista_sub12_2026,Sub-12,5,164,16/mai,sáb,16 h 00,BATATAIS FC,BATATAIS FUTEBOL CLUBE,AA INTER BEBEDOURO,ASSOCIAÇÃO ATLÉTICA INTERNACIONAL BEBEDOURO,Batatais,scheduled,164 16/mai - sáb 16 h 00 BATATAIS FC X AA INTER BEBEDOURO Batatais
paulista_sub12_2026,Sub-12,5,165,16/mai,sáb,16 h 00,COMERCIAL FC - RP,COMERCIAL FUTEBOL CLUBE,I9 FUTEBOL CLUBE,I9 INTERNACIONAL ACADEMY,Ribeirão Preto,scheduled,165 16/mai - sáb 16 h 00 COMERCIAL FC - RP X I9 FUTEBOL CLUBE Ribeirão Preto
paulista_sub12_2026,Sub-12,5,166,16/mai,sáb,16 h 00,AA FRANCANA,ASSOCIAÇÃO ATLÉTICA FRANCANA,BOTAFOGO S/A,BOTAFOGO FUTEBOL S/A,Franca,scheduled,166 16/mai - sáb 16 h 00 AA FRANCANA X BOTAFOGO S/A Franca
paulista_sub12_2026,Sub-12,5,167,16/mai,sáb,16 h 00,LG FUTEBOL CLUBE,LG FUTEBOL CLUBE LTDA.,BARRETOS EC,BARRETOS ESPORTE CLUBE,Serrana,scheduled,167 16/mai - sáb 16 h 00 LG FUTEBOL CLUBE X BARRETOS EC Serrana
paulista_sub12_2026,Sub-12,5,168,16/mai,sáb,16 h 00,SE MATONENSE,SOCIEDADE ESPORTIVA MATONENSE,PORTO FOOT BALL LTDA,PORTO FOOT BALL LTDA.,Matão,scheduled,168 16/mai - sáb 16 h 00 SE MATONENSE X PORTO FOOT BALL LTDA Matão
